YEAR,FACILITY NAME,GHGRP ID,REPORTED ADDRESS,LATITUDE,LONGITUDE,CITY NAME,COUNTY NAME,STATE,ZIP CODE,PARENT COMPANIES,GHG QUANTITY (METRIC TONS CO2e),SUBPARTS,1
2018,"Micron Technology, Inc.",1009805,9600 Godwin Drive,38.74876,-77.51142,Manassas,MANASSAS CITY,VA,20110,MICRON TECHNOLOGY INC (100%),263990,"C,I",5
2018,MidAmerican Energy Company,1009627,"666 Grand Avenue, Suite 500",41.58758,-93.62616,Des Moines,POLK COUNTY,IA,50309,BERKSHIRE HATHAWAY INC (100%),9227,DD,5
2018,"Mitsubishi Electric Power Products, Inc.",1005459,530 Keystone Drive,40.66715,-80.11272,Warrendale,,PA,15086,MITSUBISHI ELECTRIC US HOLDINGS (100%),45862,"OO,QQ,SS",5
2018,Muscatine,1001564,3205 CEDAR ST,41.3917,-91.0569,MUSCATINE,Muscatine,IA,52761,MUSCATINE POWER & WATER (100%),-1024,"C,D,DD",5
2018,NIPSCO Electric Transmission,1010121,801 East 86th Avenue,41.46339,-87.32624,Merrillville,LAKE COUNTY,IN,46410,NISOURCE INC (100%),19663,DD,5
2018,NPPD T&D System,1010049,1414 15th Street,41.43107,-97.34489,Columbus,PLATTE COUNTY,NE,68601,NEBRASKA PUBLIC POWER DISTRICT (100%),5237,DD,5
2018,NXP Semiconductors - EB site,1010066,3501 Ed Bluestein Blvd.,30.27065,-97.66924,Austin,TRAVIS COUNTY,TX,78721,NXP SEMICONDUCTORS USA (100%),87354,"C,I",5
2018,NXP Semiconductors - OH site,1010067,6501 W. William Cannon Dr.,30.2368,-97.86504,Austin,TRAVIS COUNTY,TX,78735,NXP SEMICONDUCTORS USA (100%),119089,"C,I",5
2018,NXP Semiconductors Chandler Site,1010083,1300 N. Alma School Rd.,33.32412,-111.85919,Chandler,MARICOPA COUNTY,AZ,85224,NXP SEMICONDUCTORS USA (100%),112360,"C,I",5
2018,Nevada Power d/b/a NV Energy Transmission,1009612,6226 West Sahara Ave,36.14427,-115.22733,Las Vegas,CLARK COUNTY,NV,89146,NV ENERGY (100%),21671,DD,5
2018,New England Power Company,1009741,40 Sylvan Road,42.396463,-71.271237,Waltham,MIDDLESEX COUNTY,MA,2451,NATIONAL GRID USA (100%),14985,DD,5
2018,Newport Fab LLC (dba TowerJazz),1010139,4321 Jamboree Road,33.66314,-117.85918,Newport Beach,ORANGE COUNTY,CA,92660,JAZZ SEMICONDUCTOR INC (100%),65394,"C,I",5
2018,"Northern States Power Company, A Minnesota Corporation - Subpart DD",1009542,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY (100%),14184,DD,5
2018,ON Semiconductor,1007527,23400 NE Glisan Street,45.524721,-122.426083,Gresham,MULTNOMAH COUNTY,OR,97030,SEMICONDUCTOR COMPONENT INDUSTRIES (100%),153172,"C,I",5
2018,Oklahoma Gas & Electric Co.,1007416,321 N Harvey Mailcode WN50,35.471181,-97.516602,Oklahoma City,OKLAHOMA COUNTY,OK,73102,OGE ENERGY CORP (100%),37976,DD,5
2018,Oncor Electric Delivery,1008107,1616 Woodall Rodgers Freeway,32.78705,-96.80382,Dallas,DALLAS COUNTY,TX,75202,SEMPRA ENERGY INC (80.03%); TEXAS TRANSMISSION HOLDING CORP (19.75%),19809,DD,5
2018,Onsemi East Fishkill Facility,1004300,2070 ROUTE 52,41.54464,-73.82896,HOPEWELL JUNCTION,DUTCHESS COUNTY,NY,12533,GLOBALFOUNDRIES US INC (100%),65683,"C,I",5
2018,PECO Transmission and Distribution,1000326,2301 Market Street  S7-2,39.832588,-75.424143,Philadelphia,DELAWARE COUNTY,PA,19103,EXELON CORP (100%),57192,DD,5
2018,PGE T&D Facility,1010144,121 SW Salmon Street,45.52,-122.66999,Portland,MULTNOMAH COUNTY,OR,97204,PORTLAND GENERAL ELECTRIC CO (100%),6015,DD,5
2018,PNM Electric Operations,1009440,4201 Edith Boulevard NE,35.12388,-106.6329,Albuquerque,BERNALILLO COUNTY,NM,87107,PNM RESOURCES INC (100%),36991,DD,5
2018,PPL Electric Utilities,1009569,2 North 9th Street,40.608388,-75.45599,Allentown,LEHIGH COUNTY,PA,18101,PPL CORP (100%),5153,DD,5
2018,PREPA Electrical Transmission and Distribution Equiment,1010191,Ponce de Leon Avenue Box 364267,18.466224,-66.105724,San Juan,SAN JUAN MUNICIPIO,PR,936,PUERTO RICO ELECTRIC POWER AUTHORITY COMMONWEALTH OF PUERTO RICO (100%),37203,DD,5
2018,PSE&G Subpart DD,1010796,80 Park Plaza,40.73811,-74.16993,Newark,ESSEX COUNTY,NJ,7102,PUBLIC SERVICE ENTERPRISE GROUP INC (100%),24150,DD,5
2018,PacifiCorp (T&D System),1009619,"1407 west North Temple, Suite 110",40.77141,-111.92972,Salt Lake City,SALT LAKE COUNTY,UT,84116,BERKSHIRE HATHAWAY INC (100%),67244,DD,5
2018,Pacific Gas and Electric Company (PG&E) - SF6 Emissions,1009578,77 Beale Street,37.79134,-122.39604,San Francisco,SAN FRANCISCO COUNTY,CA,94105,PACIFIC GAS & ELECTRIC CO (100%),41598,DD,5
2018,Pepco,1009801,3400 Benning Road NE,38.89637,-76.9561,Washington DE,DISTRICT OF COLUMBIA,DC,20019,PEPCO HOLDINGS INC (100%),12428,DD,5
2018,Polar Semiconductor LLC,1009807,2800 E Old Shakopee Rd,44.85312,-93.2301,Bloomington,HENNEPIN COUNTY,MN,55425,POLAR SEMICONDUCTOR LLC (100%),61586,"C,I",5
2018,Public Service Company of Colorado - Subpart DD,1009543,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY (100%),53281,DD,5
2018,Puget Sound Energy T&D,1010301,10885 N.E. 4th Street,47.61373,-122.19453,Bellevue,KING COUNTY,WA,98004,PUGET SOUND ENERGY (100%),828,DD,5
2018,QORVO,1010033,7628 Thorndike Road,36.07565,-79.96503,Greensboro,GUILFORD COUNTY,NC,27409,QORVO INC (100%),23978,"C,I",5
2018,Qorvo Texas LLC,1011813,500 W Renner Road,32.99761,-96.72705,Richardson,COLLIN COUNTY,TX,75080,QORVO INC (100%),64107,"C,I",5
2018,"Qorvo US, Inc.",1010254,2300 NE Brookwood Parkway,45.539682,-122.936288,Hillsboro,WASHINGTON COUNTY,OR,97124,QORVO INC (100%),59737,"C,I",5
2018,Renesas Electronics America Inc.,1011887,"1650 Robert J. Conlan Blvd., NE",28.030281,-80.601389,Palm Bay,BREVARD COUNTY,FL,32905,Renesas Electronics America Inc (100%),11553,"C,I",5
2018,Rochester Gas and Electric - Subpart DD,1012430,89 East Avenue,43.15694,-77.60186,Rochester,MONROE COUNTY,NY,14649,IBERDROLA USA INC (100%),3858,DD,5
2018,S&C Electric Company,1009615,6601 N. Ridge Blvd.,42.00231,-87.67662,Chicago,,IL,60626,S&C ELECTRIC CO (100%),27230,"C,QQ,SS",5
2018,SKYWATER TECHNOLOGY INC,1000354,2401 E. 86TH ST.,44.84786,-93.23745,BLOOMINGTON,HENNEPIN COUNTY,MN,55425,SKYWATER TECHNOLOGY FOUNDRY INC (100%),97470,"C,I",5
2018,SYCAMORE COGENERATION Facility,1003998,1546 SW China Grade Loop,35.4518,-118.9851,BAKERSFIELD,KERN COUNTY,CA,93308,CHEVRON CORP (100%),255,"C,DD",5
2018,Salt River Project - T & D Equipment,1009888,1521 N. Project Drive,33.447479,-111.952819,Tempe,MARICOPA COUNTY,AZ,85281,TUCSON ELECTRIC POWER (7.15%); SALT RIVER PROJECT (62.01%); EL PASO ELECTRIC CO (5.8%); SOUTHERN CALIFORNIA EDISON (5.1%); PNM RESOURCES INC (3.75%); ARIZONA PUBLIC SERVICE CO (11.93%); SOUTHERN CALIFORNIA PUBLIC POWER AUTHORITY (1.37%),3130,DD,5
2018,Samsung Austin Semiconductor,1009872,12100 Samsung Blvd,30.375,-97.631386,Austin,TRAVIS COUNTY,TX,78754,SAMSUNG ELECTRONICS AMERICA INC (100%),577378,"C,I",5
2018,Seattle City Light,1010082,"700 5th Ave, Suite 3300, PO Box 34023",47.60443,-122.32983,Seattle,KING COUNTY,WA,98124,CITY OF SEATTLE (SEATTLE CITY LIGHT DEPARTMENT) (100%),1125,DD,5
2018,Shiloh Clarksville,1012966,901 Alfred Thun Road,36.58149,-87.26512,Clarksville,MONTGOMERY COUNTY,TN,37040,SHILOH INDUSTRIES INC (100%),9514,T,5
2018,Sierra Pacific Power Co d/b/a NV Energy Transmission,1009784,6226 W Sahara Ave,36.14427,-115.22733,Las Vegas,CLARK COUNTY,NV,89146,NV ENERGY (100%),2836,DD,5
2018,"Skyworks Solutions, Inc.",1009735,20 Sylvan Road,42.49891,-71.16311,Woburn,MIDDLESEX COUNTY,MA,1801,SKYWORKS SOLUTIONS INC (100%),36421,"C,I",5
2018,Southern California Edison,1009787,2244 Walnut Grove Avenue,34.05394,-118.08024,Rosemead,LOS ANGELES COUNTY,CA,91770,EDISON INTERNATIONAL (100%),58040,DD,5
2018,Southern Company Transmission and Distribution,1009585,30 Ivan Allen Jr. Blvd. NW,33.76466,-84.38826,Atlanta,FULTON COUNTY,GA,30308,SOUTHERN CO (100%),90447,DD,5
2018,Southwestern Public Service Company - Subpart DD,1009544,414 Nicollet Mall,44.97967,-93.26989,Minneapolis,HENNEPIN COUNTY,MN,55401,XCEL ENERGY (100%),30983,DD,5
2018,Spartan Light Metal Products,1010676,2510 Lakeview Road,39.15627,-91.91408,Mexico,AUDRAIN COUNTY,MO,65265,SPARTAN LIGHT METAL PRODUCTS INC (100%),5928,"C,T",5
2018,"Spartan Light Metal Products, Inc.",1009864,510 East McClurken Ave,38.120564,-89.694121,Sparta,RANDOLPH COUNTY,IL,62286,SPARTAN LIGHT METAL PRODUCTS INC (100%),130193,"C,T",5
2018,T&D FLORIDA,1009537,299 FIRST AVE N,27.77209,-82.6371,SAINT PETERSBURG,PINELLAS COUNTY,FL,33701,DUKE ENERGY CORP (100%),36612,DD,5
2018,TAC Manufacturing,1012081,4111 County Farm Rd.,42.2748,-84.4741,Jackson,JACKSON COUNTY,MI,49201,TAC MANUFACTURING (100%),29731,T,5
2018,TEXAS INSTRUMENTS NORTH CAMPUS,1003945,13500 NORTH CENTRAL EXPRESSWAY,32.93311,-96.7537,DALLAS,DALLAS COUNTY,TX,75243,TEXAS INSTRUMENTS INC (100%),656272,"C,I",5
2018,TG Missouri Corporation,1013263,2200 Plattin Road,37.747231,-89.868332,Perryville,PERRY COUNTY,MO,63775,TOYODA GOSEI NORTH AMERICA (80%); MITSUI & CO (USA) INC (20%),34496,"C,T",5
2018,TSI SEMICONDUCTORS LLC,1009928,7501 Foothills Blvd.,38.77518,-121.31299,Roseville,PLACER COUNTY,CA,95747,SOUTHHALL GROUP HOLDINGS LLC (100%),35754,"C,I",5
2018,TVA Transmission System,1008733,1101 Market St.,35.04299,-85.3093,Chattanooga,HAMILTON COUNTY,TN,37402,US GOVERNMENT (%),117862,DD,5
2018,Tampa Electric Company,1009645,PO Box 111,27.94,-82.45,Tampa,HILLSBOROUGH COUNTY,FL,33601,TECO ENERGY INC (100%),3242,DD,5
2018,Terves Inc,1013267,24112 Rockwell Drive,41.581415,-81.517464,Euclid,CUYAHOGA COUNTY,OH,44117,Terves INC (100%),59467,"C,T",5
2018,Texas Instruments - Sherman,1010134,6412 US Hwy 75 South,33.6005808,-96.5569882,Sherman,,TX,75090,TEXAS INSTRUMENTS INC (100%),83504,"C,I",5
2018,Texas Instruments Incorporated - Maine Fab,1010208,5 Foden Road,43.64075,-70.32198,South Portland,CUMBERLAND COUNTY,ME,4106,TEXAS INSTRUMENTS INC (100%),106658,"C,I",5
2018,Texas Instruments Richardson,1008059,300 West Renner Road,32.999754,-96.72063,Richardson,COLLIN COUNTY,TX,75080,TEXAS INSTRUMENTS INC (100%),156801,"C,I",5
2018,Texas Instruments- Lehi Fab,1009556,4000 N. Flash Drive,40.43377,-111.83166,Lehi,UTAH COUNTY,UT,84043,MICRON TECHNOLOGY INC (51%); INTEL CORP (49%),235181,"C,I",5
2018,Texas New Mexico Power,1009439,577 N. Garden Ridge Boulevard,33.04887,-97.03545,Lewisville,DENTON COUNTY,TX,75067,PNM RESOURCES INC (100%),280,DD,5
2018,Tower Semiconductor,1010005,"9651 Westover Hills Blvd, San Antonio, TX",29.47154,-98.67401,San Antonio,BEXAR COUNTY,TX,78251,TOWERJAZZ TEXAS INC (100%),23053,"C,I",5
2018,Transmission and Distribution,1009917,100 North Stanton Street,31.75853,-106.48587,"El Paso, TX",EL PASO COUNTY,TX,79901,EL PASO ELECTRIC CO (100%),1995,DD,5
2018,Tucson Electric Power Company,1008193,88 East Broadway Blvd.,32.22118,-110.96911,Tucson,PIMA COUNTY,AZ,85701,UNS ENERGY CORP (100%),92308,DD,5
2018,US MAGNESIUM LLC,1000030,12819 North Skull Valley Rd,40.913462,-112.734503,Grantsville,TOOELE COUNTY,UT,84029,THE RENCO GROUP INC (100%),62268,"C,T",5
2018,Vermont Electric Power Company,1010321,366 Pinnacle Ridge Rd,43.66108,-72.9926,Rutland,RUTLAND COUNTY,VT,5701,VERMONT ELECTRIC POWER CO (100%),549,DD,5
2018,"Versum Materials US, LLC",1005202,357 MARIAN AVENUE,40.836389,-76.030833,TAMAQUA,SCHUYLKILL COUNTY,PA,18252,VERSUM MATERIALS US LLC (100%),167330,"C,L,OO",5
2018,Virginia Electric and Power Company,1009971,120 Tredegar Street,37.533948,-77.452741,Richmond,RICHMOND CITY,VA,23219,DOMINION ENERGY INC (100%),39900,DD,5
2018,WAPA,1010171,12155 West Alameda Parkway,39.7061,-105.1367,Lakewood,JEFFERSON COUNTY,CO,80228,N/A FEDERAL GOVERNMENT (100%),7766,DD,5
2018,WaferTech LLC,1009361,5509 NW Parker St.,45.619591,-122.456295,Camas,CLARK COUNTY,WA,98607,WAFERTECH LLC (100%),77953,"C,I",5
2018,Wolfspeed RTP,1012448,3028 E. Cornwallis Road,35.91704,-78.87028,Durham,DURHAM COUNTY,NC,27709,CREE INC (100%),112935,"C,I",5
2018,"Wolfspeed, Inc",1005759,4600 Silicon Dr.,35.899298,-78.840802,Durham,DURHAM COUNTY,NC,27703,CREE INC (100%),107382,"C,I",5
2018,X-FAB Texas Inc.,1009738,2301 N. University Ave.,33.629444,-101.870834,Lubbock,LUBBOCK COUNTY,TX,79415,X-FAB SEMICONDUCTOR FOUNDRIES AG (100%),68472,"C,I",5
2017,3M COMPANY,1004206,1400 STATE DOCKS RD.,34.64179,-87.033608,DECATUR,MORGAN COUNTY,AL,35609,3M CO (100%),2597,"C,L,OO",6
2017,3M CORDOVA,1006665,22614 ROUTE 84 NORTH,41.755,-90.284167,CORDOVA,ROCK ISLAND COUNTY,IL,61242,3M CO (100%),685889,"C,L,OO",6
2017,3M Cottage Grove Center - Site,1004836,10746 Innovation Rd,44.789444,-92.908333,Cottage Grove,WASHINGTON COUNTY,MN,55016,3M CO (100%),2533,"C,L,N,OO",6
2017,AEP Corporate SF6 Emissions,1003708,1 Riverside Plaza,39.588493,-81.682523,Columbus,WASHINGTON COUNTY,OH,43215,AMERICAN ELECTRIC POWER (93.34%); ELECTRIC TRANSMISSION TEXAS LLC (4.88%); OHIO VALLEY ELECTRIC CORP (1.26%),197282,DD,6
2017,ALCOA INC - WARRICK OPERATIONS,1001877,,37.915,-87.3328,NEWBURGH,WARRICK COUNTY,IN,47629,ALCOA INC (100%),15529,"C,D,F",6
2017,ALCOA INTALCO WORKS,1003562,4050 MOUNTAIN VIEW RD.,48.8455,-122.7055,FERNDALE,WHATCOM COUNTY,WA,98248,ALCOA INC (100%),728526,"C,F,TT",6
2017,ANALOG DEVICES,1004746,4200 NW PACIFIC RIM BLVD,45.59995,-122.45204,CAMAS,CLARK COUNTY,WA,98607,LINEAR TECHNOLOGY CORP (100%),19096,"C,I",6
2017,"ARKEMA, INC.",1005721,4444 INDUSTRIAL PARKWAY,37.056699,-88.365727,CALVERT CITY,MARSHALL COUNTY,KY,42029,ARKEMA AMERICAS (100%),1085790,"C,L,OO",6
2017,Advanced Magnesium Alloys Corporation,1010185,1820 E. 32nd st.,40.085371,-85.658666,Anderson,MADISON COUNTY,IN,46013,PHOENIX GLOBAL HOLDINGS (100%),155040,T,6
2017,Alcoa USA Corp.,1012517,1814 State Highway 131,44.965835,-74.8935,Massena,ST. LAWRENCE COUNTY,NY,13662,ALCOA CORP (100%),25461,"C,F",6
2017,Ameren Illinois Electric,1010811,300 Liberty Street,40.69048,-89.59244,Peoria,PEORIA COUNTY,IL,61602,AMEREN CORP (100%),9888,DD,6
2017,Ameren Missouri Electric,1010812,1901 Chouteau Avenue,38.620785,-90.211635,St. Louis,ST. LOUIS CITY,MO,63103,AMEREN CORP (100%),20301,DD,6
2017,Anaheim Electric Distribution System,1010076,"201 S. Anaheim Blvd., MS-1101",33.83458,-117.91401,Anaheim,ORANGE COUNTY,CA,92805,CITY OF ANAHEIM PUBLIC UTILITIES DEPARTMENT (100%),1423,DD,6
2017,Analog Devices Inc,1009982,One Analog Way,45.502117,-122.824922,Willmington,WASHINGTON COUNTY,MA,1887,MAXIM INTEGRATED PRODUCTS INC (100%),36506,"C,I",6
2017,"Analog Devices, Inc./ Wilmington Manufacturing",1003759,"1 Analog Way, MS-424",42.5307,-71.14958,Wilmington,MIDDLESEX COUNTY,MA,1887,ANALOG DEVICES INC (100%),27961,"C,I",6
2017,Aptina LLC,1012992,1401 North Kings Road,43.596395,-116.534622,Nampa,CANYON COUNTY,ID,83687,SCI LLC (100%),201,"C,I",6
2017,Arizona Public Service Company,1009780,2124 W. Cheryl Ave.,33.578425,-112.104408,Phoenix,MARICOPA COUNTY,AZ,85021,ARIZONA PUBLIC SERVICE CO (84.23%); SALT RIVER PROJECT (7.49%); WESTERN AREA POWER ADMINISTRATION (2.21%); TUCSON ELECTRIC POWER (1.32%); FOUR CORNERS AQUISITIONS LLC (1.11%); PUBLIC SERVICE CO OF NEW MEXICO (1.11%); SAN DIEGO GAS & ELECTRIC (1.11%),14898,DD,6
2017,Avago Technologies,1008734,4380 Ziegler Road,40.5236,-105.02021,Fort Collins,LARIMER COUNTY,CO,80525,BROADCOM LTD (100%),183847,"C,I",6
2017,Avista Corporation,1010805,1411 E.Mission,47.66,-117.39,Spokane,SPOKANE COUNTY,WA,99220,AVISTA CORP (100%),3083,DD,6
2017,BP Whiting Business Unit,1007339,2815 INDIANAPOLIS BLVD,41.6703,-87.4803,WHITING,Lake,IN,46394,BP AMERICA INC (100%),579,"C,D,DD,MM,P,Y",6
2017,Bonneville Power Administration - Transmission,1005611,5411 NE Hwy 99,45.6616,-122.6572,Vancouver,CLARK COUNTY,WA,98663,US GOVERNMENT (%),62456,DD,6
2017,CENTURY ALUMINUM OF KENTUCKY,1006853,1627 STATE ROUTE 3543,37.94499,-86.78777,HAWESVILLE,HANCOCK COUNTY,KY,42348,CENTURY ALUMINUM CO (100%),132190,"C,F",6
2017,CHEMOURS CHAMBERS WORKS,1002618,"67 Canal Road, PO Box 9001",39.68203,-75.490544,DEEPWATER,SALEM COUNTY,NJ,8023,THE CHEMOURS CO (100%),79442,"C,L,OO,TT",6
2017,CHEMOURS COMPANY - FAYETTEVILLE WORKS,1006145,22828 NC HIGHWAY 87 WEST,34.8419,-78.8388,FAYETTEVILLE,BLADEN COUNTY,NC,28306,THE CHEMOURS CO (100%),474255,"C,L,OO",6
2017,CHEMOURS EL DORADO,1003890,322 SOUTHFIELD CUTOFF,33.11,-92.675,EL DORADO,UNION COUNTY,AR,71730,THE CHEMOURS CO (100%),70134,"C,L,OO",6
2017,CHEMOURS LOUISVILLE WORKS,1004133,4200 CAMP GROUND ROAD,38.217166,-85.841979,LOUISVILLE,JEFFERSON COUNTY,KY,40216,THE CHEMOURS CO (100%),5156202,"C,O,TT",6
2017,CHEMOURS WASHINGTON WORKS,1002176,8480 DUPONT ROAD,39.271944,-81.661667,WASHINGTON,WOOD COUNTY,WV,26181,THE CHEMOURS CO (100%),243451,"C,L,O,OO",6
2017,CON EDISON - ELECTRIC TRANSMISSION & DISTRIBUTION SYSTEM,1006158,4 Irving Place,40.7341,-73.98868,New York,NEW YORK COUNTY,NY,10003,CONSOLIDATED EDISON INC (100%),83147,DD,6
2017,CONSOLIDATE PRECISION PRODUCTS - MINNEAPOLIS OPERATION,1002358,8701 HARRIET AVE. S.,44.84614,-93.28603,BLOOMINGTON,HENNEPIN COUNTY,MN,55420,CONSOLIDATED PRECISION PRODUCTS (100%),14788,"C,T",6
2017,"CenterPoint Energy Houston Electric, LLC substations",1008343,"4500 South Shaver, Building D",29.639182,-95.208525,Houston,HARRIS COUNTY,TX,77034,CENTERPOINT ENERGY INC (100%),12390,DD,6
2017,Central Hudson Gas and Electric Corporation Elec T&D Equipment,1011288,284 South Avenue,41.690648,-73.931605,Poughkeepsie,DUTCHESS COUNTY,NY,12601,CENTRAL HUDSON GAS & ELECTRIC CORP (100%),2825,DD,6
2017,Century Aluminum Sebree LLC,1006666,9404 STATE ROUTE 2096,37.6569,-87.5006,Robards,HENDERSON COUNTY,KY,42452,CENTURY ALUMINUM CO (100%),98634,"C,F",6
2017,"Century Aluminum of South Carolina, Inc.",1002112,3575 HIGHWAY 52,33.051743,-80.054289,GOOSE CREEK,BERKELEY COUNTY,SC,29445,CENTURY ALUMINUM CO (100%),45301,"C,F",6
2017,Chemours - Corpus Christi Plant,1006314,2500 4th Street,27.91929,-97.28451,Gregory,SAN PATRICIO COUNTY,TX,78359,THE CHEMOURS CO (100%),40104,"C,L,OO",6
2017,Chicago White Metal Castings Inc,1009927,649 N Route 83,41.73701,-87.98919,Bensenville,,IL,60106,CHICAGO WHITE METAL CASTING INC (100%),30012,T,6
2017,Clark Energy Center,1009507,6520 Glass Factory Road,43.17781,-75.22843,Marcy,ONEIDA COUNTY,NY,13403,NEW YORK POWER AUTHORITY (100%),21325,DD,6
2017,Consumers Energy - Electric Asset Management,1009855,One Energy Plaza,42.24668,-84.40311,Jackson,JACKSON COUNTY,MI,49201,CMS ENERGY CORP (100%),175,DD,6
2017,Cypress Semiconductor,1010141,5204 EAST BEN WHITE BLVD,30.21421,-97.72481,AUSTIN,TRAVIS COUNTY,TX,78741,CYPRESS SEMICONDUCTOR CORP (100%),66256,"C,I",6
2017,DAIKIN AMERICA INC.,1005062,905 STATE DOCKS ROAD,34.630486,-87.039444,DECATUR,MORGAN COUNTY,AL,35601,DAIKIN AMERICA INC (100%),419193,"C,L,O,OO",6
2017,DOW TEXAS OPERATIONS FREEPORT,1002040,2301 N. BRAZOSPORT BLVD. BUILDING B-101,28.9792,-95.3549,FREEPORT,BRAZORIA COUNTY,TX,77541,DOW CHEMICAL (100%),1644,"C,DD,TT,W,X",6
2017,Delmarva Power & Light Company,1009703,401 Eagle Run Road,39.67317,-75.66861,Newark,NEW CASTLE COUNTY,DE,19702,PEPCO HOLDINGS INC (100%),9731,DD,6
2017,"Diodes Fabtech, Inc",1011826,777 NW Blue Pkwy #350,38.92849,-94.40081,Lee's Summit,JACKSON COUNTY,MO,64086,DIODES INC (100%),2841,"C,I",6
2017,Diodes US Manufacturing Incorporated,1009581,333 Western Avenue,43.640687,-70.325903,South Portland,CUMBERLAND COUNTY,ME,4106,FAIRCHILD SEMICONDUCTOR CORP (100%),19461,"C,I",6
2017,Duke Energy Power Delivery Carolinas,1009685,526 South Church St,35.22476,-80.84901,Charlotte,MECKLENBURG COUNTY,NC,28202,DUKE ENERGY CORP (100%),320860,DD,6
2017,Duke Energy Power Delivery Midwest,1009540,139 East Fourth Street,39.10036,-84.50994,Cincinnati,HAMILTON COUNTY,OH,45202,DUKE ENERGY CORP (100%),13812,DD,6
2017,East Garden City Substation,1008769,595 Stewart Avenue,40.731721,-73.611541,Garden City,NASSAU COUNTY,NY,11599,NEW YORK POWER AUTHORITY (100%),401,DD,6
2017,East Kentucky Power Transmission System,1001695,4775 Lexington Road,38.02152,-84.25715,Winchester,CLARK COUNTY,KY,40391,EAST KENTUCKY POWER COOPERATIVE (100%),19232,DD,6
2017,Entergy (all subsidiary companies),1011120,639 Loyola Ave.,29.94914,-90.07633,New Orleans,ORLEANS PARISH,LA,70113,ENTERGY CORP (100%),221215,DD,6
2017,Evergy Transmission and Distribution,1009620,818 S Kansas Ave,39.04854,-95.67468,Topeka,SHAWNEE COUNTY,KS,66612,WESTAR ENERGY INC (100%),33607,DD,6
2017,FPL Transmission and Distribution System,1003060,"2455 Port West Blvd, BLDG-E",26.768814,-80.101219,Riviera Beach,PALM BEACH COUNTY,FL,33407,FPL GROUP INC (100%),62511,DD,6
2017,Fairchild Semiconductor,1009580,125 Crestwood Drive,41.141875,-75.89487,Mountain Top,LUZERNE COUNTY,PA,18707,FAIRCHILD SEMICONDUCTOR CORP (100%),19910,"C,I",6
2017,FirstEnergy Substation Group,1009854,76 South Main Street,41.08312,-81.51766,Akron,SUMMIT COUNTY,OH,44308,FIRSTENERGY GENERATION CORP (100%),115632,DD,6
2017,G & W Electric Company,1009613,305 West Crossroads Parkway,41.67386,-88.074253,Bolingbrook,,IL,60440,G & W ELECTRIC CO (100%),12679,"C,OO,QQ,SS",6
2017,GE GLOBAL RESEARCH CENTER,1004412,ONE RESEARCH CIRCLE,42.830953,-73.876394,NISKAYUNA,SCHENECTADY COUNTY,NY,12309,GENERAL ELECTRIC CO (100%),403,"C,I",6
2017,GE's Grid Solutions,1000039,One Power Lane,40.124713,-79.930463,Charleroi,WASHINGTON COUNTY,PA,15022,GENERAL ELECTRIC CO (50.1%); ALSTOM INC (49.9%),13528,"C,QQ,SS",6
2017,GLOBALFOUNDRIES U.S. 2 LLC - Vermont Facility,1003726,1000 RIVER STREET - B966,44.48106,-73.106912,ESSEX JUNCTION,CHITTENDEN COUNTY,VT,5452,GLOBALFOUNDRIES US INC (100%),216521,"C,I",6
2017,GLOBALFOUNDRIES U.S. Inc. Fab 8,1010586,400 Stone Break Road Extension,42.970089,-73.75437,Malta,SARATOGA COUNTY,NY,12020,GLOBALFOUNDRIES US INC (100%),142116,"C,I",6
2017,General Cable,1011746,1600 West Main Street,41.723037,-72.239424,Willimantic,WINDHAM COUNTY,CT,6226,GENERAL CABLE CORP (100%),3568,"C,SS",6
2017,General Motors Components Holdings LLC,1010579,2100 E. Lincoln Road,40.45534,-86.10347,Kokomo,HOWARD COUNTY,IN,46902,GENERAL MOTORS LLC (100%),10038,"C,I",6
2017,Gibbons Creek Switchyard,1001032,12824 FM244,30.6167,-96.0778,ANDERSON,Grimes,TX,77830,CITY OF GARLAND (47%); CITY OF BRYAN (21.7%); CITY OF DENTON (21.3%); CITY OF GREENVILLE TX (10%),5016,"D,DD",6
2017,HECO Distribution and Transmission,1010344,820 Ward Avenue,21.30042,-157.85149,Honolulu,HONOLULU COUNTY,HI,96814,HAWAIIAN ELECTRIC CO INC (100%),3342,DD,6
2017,HONEYWELL INTERNATIONAL INC - BATON ROUGE PLANT,1000625,2966 LUPINE AVENUE,30.474444,-91.183056,BATON ROUGE,EAST BATON ROUGE PARISH,LA,70805,HONEYWELL INTERNATIONAL INC (100%),112390,"C,L,OO",6
2017,HONEYWELL INTERNATIONAL INC - GEISMAR COMPLEX,1006070,5525 HWY 3115,30.2219,-91.0515,GEISMAR,ASCENSION PARISH,LA,70734,HONEYWELL INTERNATIONAL INC (100%),330396,"C,L,O,OO",6
2017,"Hitachi Energy USA, Inc.",1006009,100 Distribution Circle,40.17811,-79.57707,Mt. Pleasant,WESTMORELAND COUNTY,PA,15666,ABB LTD (100%),6496,SS,6
